baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000011267	192.988794048107	1.82757562155291	0.526058368045448	3.47409286224873	0.000512583602758853	0.0319193617002748
ENSMUSG00000013707	277.396707475472	-1.25261220000985	0.317268244387264	-3.94811716006751	7.87682559738468e-05	0.0109727097914382
ENSMUSG00000014158	569.426144185031	1.07887281867873	0.287622540327755	3.75100232912664	0.000176129063412379	0.0168994039108837
ENSMUSG00000014329	876.369883961441	-1.44567522231644	0.390138490068055	-3.70554369568677	0.000210937759005944	0.0184967419959844
ENSMUSG00000014543	9.31213205773256	-2.74934019680472	0.765236289871995	-3.59279902585986	0.000327144902577477	0.0238290087312549
ENSMUSG00000015143	1225.97074414058	1.50787668133457	0.416031687042783	3.62442748544657	0.000289602258166639	0.0228757340779747
ENSMUSG00000015354	2663.78960854821	-1.73429665416973	0.453046124305261	-3.82807966148976	0.00012914696030148	0.0149922082433928
ENSMUSG00000015355	287.767343910631	-1.82240718457861	0.413636331214191	-4.40581991245573	1.0538449174584e-05	0.00244674166885465
ENSMUSG00000015647	2217.0904900227	1.48604079640575	0.381984519081744	3.89031681173377	0.000100113430359029	0.0126749077176985
ENSMUSG00000015733	6142.73585668695	-0.984788124284322	0.27387321809018	-3.59578103748741	0.000323419756590596	0.0238290087312549
ENSMUSG00000015950	469.243217607015	-1.19403491027265	0.254153679644889	-4.69808232539065	2.62615582522897e-06	0.000949759354793384
ENSMUSG00000016262	528.763177726409	1.28089057605979	0.311449498535172	4.11267503105368	3.91100740238289e-05	0.00662616263146059
ENSMUSG00000016763	55.9823892384068	3.84308913843618	1.05540098523055	3.64135451095554	0.00027120737514266	0.0219691623624036
ENSMUSG00000018012	259.877739072388	1.30825610454869	0.37521750700309	3.48666061719215	0.000489091593338909	0.0308840183532849
ENSMUSG00000018752	262.117389575742	-1.07567725934398	0.312972365923083	-3.43697200285196	0.000588256405969358	0.0346794669926638
ENSMUSG00000018927	3558.15819743672	-2.00412661565559	0.533370261554733	-3.75747723507065	0.000171634975612501	0.0168994039108837
ENSMUSG00000019122	1831.95590000207	-1.95016268065928	0.436497733779798	-4.46774984092607	7.90466658423372e-06	0.00209373464483238
ENSMUSG00000019278	3514.83216697784	-1.59819845852992	0.398180233073257	-4.01375639919293	5.97600216102388e-05	0.00931508824092799
ENSMUSG00000019464	25.230683375092	1.74854092980648	0.514357430036083	3.39946665042598	0.000675174130914702	0.0380159422334787
ENSMUSG00000019929	31172.9721229672	-1.73018562810077	0.419860004262551	-4.12086316995041	3.77455561030199e-05	0.00647040899504867
ENSMUSG00000019986	184.706444435783	0.899575219079381	0.267937836608348	3.35740271126514	0.000786784265854262	0.0410663943548429
ENSMUSG00000020014	41.8505468906584	3.05630840664732	0.824857005277375	3.70525847158148	0.00021117527633371	0.0184967419959844
ENSMUSG00000020022	2890.23757031714	-1.45727363103111	0.441672841610732	-3.29944133697829	0.000968774731045548	0.0462405522640675
ENSMUSG00000020027	368.495184246665	-1.52039415726163	0.330657352332061	-4.59809572216854	4.26370103421792e-06	0.0013363860274917
ENSMUSG00000020251	336.754430587128	-1.43068066484757	0.400343600688976	-3.57363190615616	0.000352063761551746	0.0247376781394374
ENSMUSG00000020424	353.874675907899	0.852403882874596	0.260110861667898	3.27707915543688	0.0010488696048825	0.0489455131251122
ENSMUSG00000020621	963.347390902419	-1.10928035339418	0.292442396695259	-3.79315846788834	0.000148743164666731	0.0158486836583398
ENSMUSG00000020654	463.030628001968	1.0590082886554	0.262483654196432	4.03456852159976	5.47027254200439e-05	0.00864486936343988
ENSMUSG00000020676	1268.32870912876	-1.72974217299098	0.458982181049059	-3.76864776980545	0.000164134307220568	0.0167755966390761
ENSMUSG00000020794	1979.39148973102	-0.867481726713385	0.219480244119255	-3.95243649465798	7.73594632217996e-05	0.0109463748728229
ENSMUSG00000020898	626.549299366827	0.616807967986712	0.187843800373426	3.28362164074897	0.00102482407581343	0.0482429922042983
ENSMUSG00000020913	220.627661856236	4.06331324073748	0.699797478529659	5.80641309150597	6.38253778657733e-09	6.31736871654596e-06
ENSMUSG00000021047	766.686053110453	-1.58702495226164	0.419515123256368	-3.78299819072745	0.000154950541227232	0.0161888882128851
ENSMUSG00000021175	295.488858751052	1.32262987200915	0.398314876374858	3.32056358036803	0.000898358940822896	0.0435865452693623
ENSMUSG00000021198	78.9709169804011	1.81146949650383	0.428873105978148	4.22378897453209	2.40229000251503e-05	0.00465747069972142
ENSMUSG00000021259	52.3494797591225	1.5899737434213	0.486280820316741	3.26966163786937	0.00107676199127013	0.0498758276054829
ENSMUSG00000021268	875.916090622846	-2.28151654990107	0.523919047107169	-4.35471197792582	1.33241990739323e-05	0.00294793985628672
ENSMUSG00000021287	138.943579751827	1.15728706328342	0.344598667116141	3.35836198371996	0.000784058642245705	0.0410663943548429
ENSMUSG00000021388	833.446574439529	-1.55922642054352	0.428309135077499	-3.64042298621857	0.000272190515284486	0.0219691623624036
ENSMUSG00000021390	5518.5383745957	-2.12501808007099	0.568904370117481	-3.73528169529118	0.000187505178011553	0.0176098699705432
ENSMUSG00000021423	430.54092425174	-1.83890224075212	0.546304147673184	-3.36607775830435	0.000762452121898712	0.0407348710353045
ENSMUSG00000021485	80.1821986588173	3.06192519785729	0.78539327593685	3.89858850549095	9.6755036458621e-05	0.012440351671147
ENSMUSG00000021508	2686.89153927644	1.68870143107005	0.442589744229346	3.81550059188668	0.000135907130272162	0.0154487420331058
ENSMUSG00000021552	410.065631063212	-1.18441789978304	0.356722062708602	-3.32028215689749	0.000899265104993755	0.0435865452693623
ENSMUSG00000021876	7305.5143010534	-1.10148631647862	0.247725125674072	-4.44640531912709	8.73191260164781e-06	0.00224948422447382
ENSMUSG00000021919	26.0855189348187	5.40247590350579	1.22417560942625	4.41315433987274	1.01875315411466e-05	0.00242514833117472
ENSMUSG00000022014	193.335951470478	-1.23102988190755	0.263899665421714	-4.66476484515563	3.08970161062073e-06	0.00107303233851918
ENSMUSG00000022102	424.049215169032	-1.65212450322691	0.419185155982481	-3.94127625858954	8.10492145249506e-05	0.0112074377085016
ENSMUSG00000022129	1416.95303603623	5.12818665943504	1.18814452161716	4.3161303748261	1.58788217040694e-05	0.003432380700767
ENSMUSG00000022178	1707.70495854694	1.70408091993316	0.458759451428083	3.71454128002919	0.000203572637948617	0.0183176412883335
ENSMUSG00000022286	686.439434983836	2.01847346307935	0.617721474548983	3.26761096423449	0.00108459339939073	0.0498897936264895
ENSMUSG00000022385	122.414795175444	2.14194177305235	0.591407014716463	3.6217726874262	0.00029259116868539	0.0229269563262393
