baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000031	23728.7513822214	-1.86299724654058	0.43477237385527	-4.28499453638412	1.8274367911243e-05	0.00135026519183594
ENSMUSG00000000037	57.0241968443202	1.19162556194725	0.373618023241272	3.18942205092107	0.00142557579299926	0.0234796890588302
ENSMUSG00000000056	2634.35810587529	-0.913665780523474	0.189381276967787	-4.82447787422453	1.40370498124517e-06	0.000182353203968818
ENSMUSG00000000088	7185.58018133179	-1.38580376949482	0.411402531295065	-3.36848624905737	0.000755821671821814	0.0159307651634468
ENSMUSG00000000120	255.91015534624	1.7435424837113	0.552715453897008	3.15450286656213	0.00160771798933771	0.0252427394789945
ENSMUSG00000000142	656.907815747748	1.06929030437846	0.35110486751295	3.04550122575279	0.00232292831603545	0.0317248217841173
ENSMUSG00000000171	6607.22007683602	-1.16615487791726	0.29890442490673	-3.9014306271349	9.56258671567139e-05	0.00421432313881784
ENSMUSG00000000253	3002.90963469401	-1.28631677427166	0.425690600953802	-3.02171758406114	0.00251344928392199	0.033223744331536
ENSMUSG00000000295	464.183627418652	-1.04296478825891	0.263332195759555	-3.9606428877813	7.47482488708587e-05	0.00354581430681906
ENSMUSG00000000296	892.302946386356	-1.47154131710429	0.354335808925268	-4.15295682806545	3.28206676249538e-05	0.00200105395617663
ENSMUSG00000000305	346.993283332433	1.53835736608746	0.434003283134461	3.54457541191192	0.000393245993184845	0.0106632433295252
ENSMUSG00000000392	747.994077806046	-1.53497652904085	0.454781238371397	-3.37519756649967	0.000737627164863337	0.0156970851486335
ENSMUSG00000000399	5971.60858105886	-1.0297382014254	0.298875284968438	-3.44537756453881	0.000570262241860539	0.0131491094190488
ENSMUSG00000000402	59.0712264759706	1.49675628876677	0.456449246684313	3.27912971625944	0.00104127760826796	0.0196865361819123
ENSMUSG00000000563	10522.9750978784	-1.10496392803143	0.323579605050448	-3.41481326630325	0.000638257517941937	0.0140638465515424
