baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	2950.81422877005	0.171052461814235	0.433007575867555	0.395033415920084	0.692818226998853	0.854089778888262
ENSMUSG00000000028	212.735764847084	0.783802213171361	0.439036225200195	1.78527913685017	0.0742160511990628	0.305005913210134
ENSMUSG00000000031	23154.571334846	-2.08324924596139	0.839931291113305	-2.48026150234277	0.0131286059171646	0.146633608554983
ENSMUSG00000000037	53.0233103219644	1.02274824218747	0.395358112251279	2.5868907466288	0.00968462939397316	0.131596199698742
ENSMUSG00000000049	35.4368385058209	-1.92652282189412	0.887084840470889	-2.1717458511313	0.0298748380223622	0.205025348112742
ENSMUSG00000000056	2582.49938364257	-1.02423366436028	0.355589424571973	-2.88038280551555	0.00397192587129123	0.0897107923723446
ENSMUSG00000000058	2316.37555553115	-0.639215588381901	0.488082074402583	-1.30964774554424	0.190315028487287	0.467179797119425
ENSMUSG00000000078	2757.43770257321	-0.426873409628828	0.240968066697006	-1.77149368993187	0.076478641071713	0.309576082852168
ENSMUSG00000000085	887.53516162094	0.126847347942333	0.358365533744492	0.353960791421344	0.723368267319379	0.870767226031304
ENSMUSG00000000088	7363.13105909747	-1.23967927257196	0.431566928486686	-2.87250757818485	0.00407228311969432	0.090396909676205
ENSMUSG00000000093	84.4052904657365	-0.0139288378717786	0.525180689477928	-0.026521991670381	0.978840992951036	0.990891648882991
ENSMUSG00000000094	76.2487300802285	-0.468851024869321	0.748325773000369	-0.626533311808158	0.530965194362112	0.757936923552219
ENSMUSG00000000120	293.839899226011	2.01615217300968	0.603744048770475	3.33941539815685	0.000839549190766608	0.0424423711869807
ENSMUSG00000000125	668.442642223285	1.30055957493252	0.57417293102855	2.26510081658283	0.0235064935394969	0.183220539336282
ENSMUSG00000000126	246.220254104741	-0.583754992967107	0.29356106260657	-1.98853004476774	0.0467530995499142	0.248394709622604
ENSMUSG00000000127	728.823573318269	-0.104704904447518	0.234613669245261	-0.446286462269434	0.655390333925434	0.832061654760066
ENSMUSG00000000131	1734.63413972097	0.346427929908231	0.311372042768991	1.11258521101475	0.265886614942088	0.550507946779798
ENSMUSG00000000134	957.542582055396	0.327925900054151	0.247790404008866	1.32340032038697	0.185702285312757	0.463294929370086
ENSMUSG00000000142	742.029204088661	1.346217194723	0.354574549853057	3.79671128478031	0.000146628393954301	0.0158486836583398
ENSMUSG00000000148	432.368905405613	0.376965187660061	0.279332579878779	1.34952101836331	0.177169673891071	0.453671962781104
ENSMUSG00000000149	1575.8151424591	0.154430518916699	0.354567264581633	0.435546465630201	0.663165819330474	0.836395707754604
ENSMUSG00000000154	154.990768229786	0.386682253184019	0.308178049366462	1.25473651994015	0.209574423689649	0.488565341751276
